banner,count,id,image,limit,page,s_desc,s_image,s_title,s_url,title,url,v_url,votes,win
winner_domestos.png,,576,thumb/5D556B52-42ED-4D6E-9062-746A4781A025.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=576,"Щорса, 8а; школа №13",ajax/popup-school.php?id=576&sort_type=1,ajax/popup-subscribe.php?id=576,1,reserve
winner_domestos.png,,332,thumb/AD5F52AD-8EAB-4A9C-A937-8D241533DF76.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=332,"МОАУ ""Башкирская гимназия""  Республика Башкортостан, город Нефтекамск, улица Ленина 84 А",ajax/popup-school.php?id=332&sort_type=1,ajax/popup-subscribe.php?id=332,1,reserve
winner_domestos.png,,138,thumb/03897B7B-ED39-49B2-AB6D-CCAF9CEE1752.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=138,"Знаменская улица, дом 12/4, ""Школа № 1080""",ajax/popup-school.php?id=138&sort_type=1,ajax/popup-subscribe.php?id=138,1,reserve
winner_domestos.png,149,923,thumb/E6D32262-B004-4B50-A6D6-D92AC3BA96A0.jpg,12,9,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=923,"Россия, Республика Дагестан, г. Дагестанские Огни, пл. Кирова , 5",ajax/popup-school.php?id=923&sort_type=1,ajax/popup-subscribe.php?id=923,1,reserve
winner_domestos.png,,159,thumb/4E5E09DD-C84F-4417-A340-4D3855CA03C3.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=159,"Забайкальский край г. Балей ул. Дарасунская 8 МКОУ""ООШ"" 4",ajax/popup-school.php?id=159&sort_type=1,ajax/popup-subscribe.php?id=159,1,reserve
winner_domestos.png,,938,thumb/331DF066-A54A-4E44-81FF-777E4E950C1A.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=938,ГБОУ Школа №1242,ajax/popup-school.php?id=938&sort_type=1,ajax/popup-subscribe.php?id=938,1,reserve
winner_domestos.png,,963,thumb/AC4E994C-AC4B-46BE-B073-A85A4F140896.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=963,"Интернациональная ул., 1, хутор Красная Балка, село Подлужное. Санаторная школа-интернат № 21",ajax/popup-school.php?id=963&sort_type=1,ajax/popup-subscribe.php?id=963,1,reserve
winner_domestos.png,,199,thumb/87BDCEA8-644F-4DFF-8CD2-FF56A03111FB.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=199,МБОУ СОШ  29,ajax/popup-school.php?id=199&sort_type=1,ajax/popup-subscribe.php?id=199,1,reserve
winner_domestos.png,,200,thumb/E209CB00-D449-4C04-AC48-04A88C670F24.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=200,"МБОУ ""СОШ №22"" ПГО692871, Приморский край, Партизанск г, Углекаменск с, Советская ул, дом № 39",ajax/popup-school.php?id=200&sort_type=1,ajax/popup-subscribe.php?id=200,1,reserve
winner_domestos.png,,232,thumb/0CF683D1-A4F5-410E-8F9F-D66294E85E6D.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=232,"МБОУ СОШ с.Ербогачен ,",ajax/popup-school.php?id=232&sort_type=1,ajax/popup-subscribe.php?id=232,1,reserve
winner_domestos.png,,753,thumb/06FE0370-CFAB-4227-BB50-55E1FEC95C65.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=753,"Гончарова 19, 52 лицей",ajax/popup-school.php?id=753&sort_type=1,ajax/popup-subscribe.php?id=753,1,reserve
winner_domestos.png,,256,thumb/FE20B0D3-9B05-4165-9426-6B9CF396CBE5.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=256,"РФ, Республика Башкортостан, г. Ишимбай, ул. Пролетарская, 27 МБОУ СОШ16",ajax/popup-school.php?id=256&sort_type=1,ajax/popup-subscribe.php?id=256,0,reserve
winner_domestos.png,,257,thumb/0EB434A8-A26A-4B5D-9F7F-F16635FB7476.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=257,"ул.Кавказская,д.17 МОУ ""СОШ № 40 им.Г.Д.Ермолаева""",ajax/popup-school.php?id=257&sort_type=1,ajax/popup-subscribe.php?id=257,0,reserve
winner_domestos.png,,260,thumb/386ADBC6-BDB2-4F9B-AE35-E50EE37FACCB.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=260,"ул. Пугачева,  18, МБОУ Змеиногорская СОШ 3",ajax/popup-school.php?id=260&sort_type=1,ajax/popup-subscribe.php?id=260,0,reserve
winner_domestos.png,,265,thumb/D1AD152B-2DEC-4118-A320-62F62FA3B8AA.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=265,"Улица Зоологическая, 28с1, ГБОУ ""Школа №1950",ajax/popup-school.php?id=265&sort_type=1,ajax/popup-subscribe.php?id=265,0,reserve
winner_domestos.png,149,266,thumb/96849C15-8858-4278-8391-9E7BD1CF74B2.jpg,12,10,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=266,"Московская область, Озёрский район, д. Емельяновка, ул. Садовая, МБОУ Емельяновская СОШ",ajax/popup-school.php?id=266&sort_type=1,ajax/popup-subscribe.php?id=266,0,reserve
winner_domestos.png,,299,thumb/6464E0F3-EC96-4F6C-8FD7-51B639FACBE4.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=299,"ул. Бульвар 30 лет Победы, 66а, СОШ  102",ajax/popup-school.php?id=299&sort_type=1,ajax/popup-subscribe.php?id=299,0,reserve
winner_domestos.png,,319,thumb/DC72FDF6-AC29-48E2-929C-025FCC13A1A7.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=319,МОАУ СОШ7 Ленина5б,ajax/popup-school.php?id=319&sort_type=1,ajax/popup-subscribe.php?id=319,0,reserve
winner_domestos.png,,322,thumb/8D28754E-8404-447A-AFF8-47AB42535869.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=322,"452684 Российская Федерация, Республика Башкортостан, город Нефтекамск, улица Социалистическая, дом 45В, МОАУ СОШ №2 ГО г. Нефтекамск",ajax/popup-school.php?id=322&sort_type=1,ajax/popup-subscribe.php?id=322,0,reserve
winner_domestos.png,,119,thumb/B442C495-3675-40FB-B303-3B2A329EBD5D.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=119,"Санкт-Петербург, Планерная ул. 69 к. 2 , 197373 , 246 школа",ajax/popup-school.php?id=119&sort_type=1,ajax/popup-subscribe.php?id=119,0,reserve
winner_domestos.png,,120,thumb/2F025CAA-6EA7-45BA-A146-9B68B1FEEEDF.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=120,Петрозаводская 137А,ajax/popup-school.php?id=120&sort_type=1,ajax/popup-subscribe.php?id=120,0,reserve
winner_domestos.png,,911,thumb/0C3C26B7-DD15-4C5C-A2B9-3899EF832540.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=911,МОУ Школа №8 им. А.С. Пушкина г. Черемхово,ajax/popup-school.php?id=911&sort_type=1,ajax/popup-subscribe.php?id=911,0,reserve
winner_domestos.png,,163,thumb/15979342-0F58-4B37-94C6-14E7DB236208.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=163,МБОУ Ближнепесоченская ОШ 1,ajax/popup-school.php?id=163&sort_type=1,ajax/popup-subscribe.php?id=163,0,reserve
winner_domestos.png,,931,thumb/6072E0B6-1970-4602-87C2-7946060B7207.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=931,"Школа № 1280; ул. Кржижановского, дом 30",ajax/popup-school.php?id=931&sort_type=1,ajax/popup-subscribe.php?id=931,0,reserve
winner_domestos.png,,164,thumb/440A1048-C85A-4A5A-B842-816B2532C9F8.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=164,Государственное бюджетное общеобразовательное учреждение Гимназия №227 Фрунзенского района Санкт-Петербурга,ajax/popup-school.php?id=164&sort_type=1,ajax/popup-subscribe.php?id=164,0,reserve
winner_domestos.png,,935,thumb/DC45CF09-A43F-459A-B55E-6E481DF5E1BA.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=935,"Таганрог, П.Тольятти 32/2, МОБУ СОШ №34",ajax/popup-school.php?id=935&sort_type=1,ajax/popup-subscribe.php?id=935,0,reserve
winner_domestos.png,,936,thumb/3D093E51-E70C-442D-B7EB-677EC5727689.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=936,"654005 г. Новокузнецк, ул. Покрышкина, 18, Муниципальное бюджетное общеобразовательное учреждение «Средняя общеобразовательная школа № 97» МБОУ «СОШ № 97»  Муниципальное бюджетное общеобразовательное учреждение «Средняя общеобразовательная школа № 97",ajax/popup-school.php?id=936&sort_type=1,ajax/popup-subscribe.php?id=936,0,reserve
winner_domestos.png,149,937,thumb/74F2B2D6-33FC-4322-8764-EA6B8BA29A20.jpg,12,11,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=937,"Геологоразведчиков, 14 Лицей №93",ajax/popup-school.php?id=937&sort_type=1,ajax/popup-subscribe.php?id=937,0,reserve
winner_domestos.png,,939,thumb/B5769879-D1B8-474A-9158-F539C8070513.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=939,"Энергетиков, 36, Школа №7",ajax/popup-school.php?id=939&sort_type=1,ajax/popup-subscribe.php?id=939,0,reserve
winner_domestos.png,,944,thumb/9514F70D-7148-4EEB-B668-D43C1D49882A.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=944,"МБОУ ""СОШ 71 п. Кедровый Красноярского края"" 66910, Красноярский край, п. Кедровый, ул. Багирова, 18",ajax/popup-school.php?id=944&sort_type=1,ajax/popup-subscribe.php?id=944,0,reserve
winner_domestos.png,,949,thumb/898F57E4-6CD6-4B0D-A097-6FB1A1A4F61F.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=949,"Комсомольская 191А, МАОУ Лицей №1",ajax/popup-school.php?id=949&sort_type=1,ajax/popup-subscribe.php?id=949,0,reserve
winner_domestos.png,,950,thumb/9C9F7D80-5818-48A7-81EF-1E884495F97B.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=950,Школа 630,ajax/popup-school.php?id=950&sort_type=1,ajax/popup-subscribe.php?id=950,0,reserve
winner_domestos.png,,183,thumb/5314EFB3-9768-4B02-8B17-613F27C2EDF8.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=183,"Ершова, д.55, к.1",ajax/popup-school.php?id=183&sort_type=1,ajax/popup-subscribe.php?id=183,0,reserve
winner_domestos.png,,954,thumb/9539705C-0612-4B17-A726-91F04357ABA5.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=954,"Ул. Школьная 15/6,школа 100",ajax/popup-school.php?id=954&sort_type=1,ajax/popup-subscribe.php?id=954,0,reserve
winner_domestos.png,,956,thumb/790425BB-0FBC-43EB-99DF-50A003A2F453.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=956,"г.Нефтекамск, ул.Ленина, 22В, Республиканский центр дистанционного образования детей-инвалидов",ajax/popup-school.php?id=956&sort_type=1,ajax/popup-subscribe.php?id=956,0,reserve
winner_domestos.png,,193,thumb/A503EC4D-F59C-4509-8D8C-1650699B38CA.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=193,"Ул.им.Клочкова В.Г., зд.85, стр.1",ajax/popup-school.php?id=193&sort_type=1,ajax/popup-subscribe.php?id=193,0,reserve
winner_domestos.png,,964,thumb/36F19767-12FD-412C-B9F9-7A6844CF4D65.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=964,"ГБОУ Школа 1002, Солнцевский проспект, 12а",ajax/popup-school.php?id=964&sort_type=1,ajax/popup-subscribe.php?id=964,0,reserve
winner_domestos.png,,966,thumb/CC484FE7-9DBD-4770-AA98-69C638EBAF55.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=966,"ул. Бойцовая, 25",ajax/popup-school.php?id=966&sort_type=1,ajax/popup-subscribe.php?id=966,0,reserve
winner_domestos.png,,967,thumb/B61AF797-BFA2-415B-B3D8-E163D3574081.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=967,"Лицей N2,  ул. Чайковского д. 14",ajax/popup-school.php?id=967&sort_type=1,ajax/popup-subscribe.php?id=967,0,reserve
winner_domestos.png,149,222,thumb/A3732031-792E-4A69-B282-5BF7AF54FCB7.jpg,12,12,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=222,Ул.Поярокова 8/2 школа 23,ajax/popup-school.php?id=222&sort_type=1,ajax/popup-subscribe.php?id=222,0,reserve
winner_domestos.png,,738,thumb/30A66A10-508E-4672-8538-BA778E6DD93B.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=738,"МКОУ ШР ""СОШ 1"" г.Шелехов квартал 3.",ajax/popup-school.php?id=738&sort_type=1,ajax/popup-subscribe.php?id=738,0,reserve
winner_domestos.png,,229,thumb/886DC63E-801B-449C-A701-C87490E63130.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=229,"Достоевского 77, МБОУ Гимназия 13 им ЭА Быкова",ajax/popup-school.php?id=229&sort_type=1,ajax/popup-subscribe.php?id=229,0,reserve
winner_domestos.png,,241,thumb/72577A5F-B434-49DA-9E1B-1B146E0FBC5B.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=241,Лицей 2 им. В.В. Разуваева ул. Победы 54,ajax/popup-school.php?id=241&sort_type=1,ajax/popup-subscribe.php?id=241,0,reserve
winner_domestos.png,,243,thumb/61EE00CA-BE8D-48E9-A490-09B70F448FE8.jpg,,,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/pic/share.jpg,Помогите нашей школе получить новый санузел или продукцию Domestos!,https://www.promonado.ru/domestos-schools/?voteid=243,"Ул. Р. Зорге, д. 1а МБОУ ""Гимназия 8 - Центр образования""",ajax/popup-school.php?id=243&sort_type=1,ajax/popup-subscribe.php?id=243,0,reserve
